id,valueType,timestamp,deviceType,value,deviceName,reading,baseType,metadata
reading-1777005390725725,Float64,1777005390725727232,,9.330000,vibration-sensor-008                                            ,vibration,,
reading-1777005407001651,Float64,1777005407001653760,,7.680000,vibration-sensor-008                                            ,vibration,,
reading-1777005409828712,Float64,1777005409828715008,,76.800000,vibration-sensor-008                                            ,vibration,,
reading-1777005414748530,Float64,1777005414748532736,,0.320000,vibration-sensor-008                                            ,vibration,,
reading-1777005418323639,Float64,1777005418323641600,,2.570000,vibration-sensor-008                                            ,vibration,,
reading-1777005420347591,Float64,1777005420347593984,,0.170000,vibration-sensor-008                                            ,vibration,,
reading-1777005425255080,Float64,1777005425255083008,,0.500000,vibration-sensor-008                                            ,vibration,,
reading-1777005436382678,Float64,1777005436382681088,,1.560000,vibration-sensor-008                                            ,vibration,,
reading-1777005439922626,Float64,1777005439922628608,,8.460000,vibration-sensor-008                                            ,vibration,,
reading-1777005446351995,Float64,1777005446351997184,,4.110000,vibration-sensor-008                                            ,vibration,,
reading-1777005448882318,Float64,1777005448882319360,,20.000000,vibration-sensor-008                                            ,vibration,,
reading-1777005459223472,Float64,1777005459223475456,,9.610000,vibration-sensor-008                                            ,vibration,,
reading-1777005464497623,Float64,1777005464497624064,,1.420000,vibration-sensor-008                                            ,vibration,,
reading-1777005470901776,Float64,1777005470901778944,,4.900000,vibration-sensor-008                                            ,vibration,,
reading-1777005477779993,Float64,1777005477779995392,,5.030000,vibration-sensor-008                                            ,vibration,,
reading-1777005499505470,Float64,1777005499505472000,,4.410000,vibration-sensor-008                                            ,vibration,,
reading-1777005504077620,Float64,1777005504077622016,,6.370000,vibration-sensor-008                                            ,vibration,,
reading-1777005511221451,Float64,1777005511221452800,,6.230000,vibration-sensor-008                                            ,vibration,,
reading-1777005552191532,Float64,1777005552191533312,,1.440000,vibration-sensor-008                                            ,vibration,,
reading-1777005557902998,Float64,1777005557902999296,,1.560000,vibration-sensor-008                                            ,vibration,,
reading-1777005561493518,Float64,1777005561493518592,,6.010000,vibration-sensor-008                                            ,vibration,,
reading-1777005571604074,Float64,1777005571604075264,,2.470000,vibration-sensor-008                                            ,vibration,,
reading-1777005580701030,Float64,1777005580701031936,,2.130000,vibration-sensor-008                                            ,vibration,,
reading-1777005581511034,Float64,1777005581511035392,,0.640000,vibration-sensor-008                                            ,vibration,,
reading-1777005619395280,Float64,1777005619395282176,,2.400000,vibration-sensor-008                                            ,vibration,,
reading-1777005672711714,Float64,1777005672711715584,,0.350000,vibration-sensor-008                                            ,vibration,,
reading-1777005687569067,Float64,1777005687569068032,,5.860000,vibration-sensor-008                                            ,vibration,,
reading-1777005690808934,Float64,1777005690808936704,,1.670000,vibration-sensor-008                                            ,vibration,,
reading-1777005710338905,Float64,1777005710338906880,,0.930000,vibration-sensor-008                                            ,vibration,,
reading-1777005724693764,Float64,1777005724693765632,,0.710000,vibration-sensor-008                                            ,vibration,,
reading-1777005732336572,Float64,1777005732336572928,,6.990000,vibration-sensor-008                                            ,vibration,,
reading-1777005746807340,Float64,1777005746807341312,,9.850000,vibration-sensor-008                                            ,vibration,,
